Protein ID,Protein names,Gene names,dirsign,BCC count,BCC proportion,BCC mean,BCC std,SCC count,SCC proportion,SCC mean,SCC std,ratio,Proportion_Test STAT,Proportion_Test Pvalue,HG_Test Pvalue,Wilcoxon STAT,Wilcoxon Pvalue
Q9UPV9, Trafficking kinesin-binding protein 1,TRAK1,DOWN,0.0,0.0,0.0,0.0,8.0,0.12698412698412698,216510.6349206349,658671.8135351086,0.0,-2.8546573039475973,0.004308328998323196,0.003760554040976631,-1.2143534814378327,0.2246127710914948
Q9Y294, Histone chaperone ASF1A,ASF1A,UP,1.0,0.016666666666666666,132263.33333333334,1015933.9404322618,0.0,0.0,0.0,0.0,13226333333333.334,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
Q9Y2V7, Conserved oligomeric Golgi complex subunit 6,COG6,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9Y478, 5-AMP-activated protein kinase subunit beta-1,PRKAB1,UP,1.0,0.016666666666666666,54943.333333333336,422027.75120706076,0.0,0.0,0.0,0.0,5494333333333.333,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
Q9Y4G8, Rap guanine nucleotide exchange factor 2,RAPGEF2,UP,2.0,0.03333333333333333,426931.6666666667,2446878.9063138952,2.0,0.031746031746031744,38178460.31746032,298599381.10110456,0.01118252708769966,0.04960830972485867,0.9604345245844625,0.6719411408990122,0.010119612345315271,0.991925855356153
Q9Y561, Low-density lipoprotein receptor-related protein 12,LRP12,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q9Y5Z9, UbiA prenyltransferase domain-containing protein 1,UBIAD1,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,8514.761904761905,67045.30228343107,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
Q9Y6A4, Cilia- and flagella-associated protein 20,CFAP20,UP,5.0,0.08333333333333333,814456.6666666666,3060247.914977187,2.0,0.031746031746031744,134233.33333333334,890980.498067443,6.0674695803323,1.2344208612838228,0.21704611943042695,0.20001988359885842,0.5085105203520924,0.6110953630986815
A0A075B6H7, Probable non-functional immunoglobulin kappa variable 3-7,IGKV3-7,DOWN,0.0,0.0,0.0,0.0,2.0,0.031746031746031744,1832253.9682539683,12491171.615042858,0.0,-1.391490414127675,0.16407676446018105,0.2602958816473411,-0.3035883703594582,0.761441512768783
P0DSN7, Probable non-functional immunoglobulinn kappa variable 1D-37; Probable non-functional immunoglobulinn kappa variable 1-37,IGKV1D-37,DOWN,1.0,0.016666666666666666,888533.3333333334,6824954.035172855,7.0,0.1111111111111111,868391.2698412698,2775076.479191212,1.023194686763416,-2.123151369811026,0.03374116953135146,0.035993874392204896,-0.8854660802150863,0.375905306182849
P0DN26, Peptidyl-prolyl cis-trans isomerase A-like 4F; Peptidyl-prolyl cis-trans isomerase A-like 4E,PPIAL4F;PPIAL4E,DOWN,9.0,0.15,9790913.333333334,28767164.41923249,12.0,0.19047619047619047,5148152.380952381,15306535.508417014,1.9018305226470487,-0.5963323275640514,0.5509532388535943,0.3614697468797749,-0.25046040554655297,0.8022313208454677
A0A087WSZ0, Immunoglobulin kappa variable 1D-8,IGKV1D-8,UP,1.0,0.016666666666666666,39173.333333333336,300896.0827631729,0.0,0.0,0.0,0.0,3917333333333.3335,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
A0A0A0MS14, Immunoglobulin heavy variable 1-45,IGHV1-45,DOWN,15.0,0.25,2386333.3333333335,5640710.578040875,16.0,0.25396825396825395,7784114.285714285,19422571.279222086,0.3065645294690526,-0.05066676245302664,0.9595910623362681,0.5626306885445844,-0.2959986611004717,0.7672311038944241
A0A0A0MT36, Immunoglobulin kappa variable 6D-21; Probable non-functional immunoglobulin kappa variable 6D-41,IGKV6D-21;IGKV6D-41,UP,11.0,0.18333333333333332,2053140.0,5800505.044022747,9.0,0.14285714285714285,2243582.5396825396,7218108.903011017,0.9151167669055333,0.6080852602822552,0.5431309276135445,0.3579921899770654,0.34406681974071923,0.7307960352292826
A0A0B4J1U3, Immunoglobulin lambda variable 1-36,IGLV1-36,UP,11.0,0.18333333333333332,904148.3333333334,2106734.2651990755,6.0,0.09523809523809523,1741569.8412698412,5888903.320104254,0.5191570914400315,1.415055572641648,0.15705220283393218,0.12420224973765784,0.6805439302224521,0.4961601157085307
A0A0B4J1V1, Immunoglobulin heavy variable 3-21,IGHV3-21,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,168841.26984126985,1329457.4881883112,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
A0A0C4DH29, Immunoglobulin heavy variable 1-3,IGHV1-3,DOWN,2.0,0.03333333333333333,225923.33333333334,1219690.2267060361,6.0,0.09523809523809523,1147811.111111111,3985311.6654173313,0.196829714529102,-1.3916454356744536,0.1640297929091037,0.15276897355937402,-0.6122365468915739,0.540381264651155
A0A0C4DH32, Immunoglobulin heavy variable 3-20,IGHV3-20,UP,7.0,0.11666666666666667,1702763.3333333333,5758139.797103653,6.0,0.09523809523809523,6022457.142857143,42010421.86222145,0.28273564974270854,0.3863880229713447,0.6992093190084896,0.4623886281048869,0.22010156851060717,0.8257920532678545
A0A0C4DH73, Immunoglobulin kappa variable 1-12; Immunoglobulin kappa variable 1D-12,IGKV1-12;IGKV1D-12,DOWN,9.0,0.15,963518.5,3015818.8231931445,13.0,0.20634920634920634,4603476.507936508,13372559.852993699,0.20930236058310886,-0.8151062664075397,0.41501148501140706,0.2817039634185447,-0.6476551901001774,0.5172079926158155
A0A0G2JLE6, HCG2042992; Uncharacterized protein,KRTAP4-8;LOC100996750,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,4608253.968253968,36285428.031477936,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
A0A0G2JMI3, Immunoglobulin heavy variable 1-69-2,IGHV1-69-2,UP,3.0,0.05,377813.3333333333,1661110.8498498492,0.0,0.0,0.0,0.0,37781333333333.33,1.796872282606641,0.07235589780682558,0.11307873544796959,0.4781516833161466,0.6325422488706913
A0A1B0GV85, Reelin domain-containing protein 1,REELD1,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,196730.15873015873,1549054.8188968636,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
A3KN83, Protein strawberry notch homolog 1,SBNO1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
A5A3E0, POTE ankyrin domain family member F,POTEF,DOWN,4.0,0.06666666666666667,597585.0,2625453.0235005794,5.0,0.07936507936507936,1171939.0476190476,5306175.440149292,0.5099113313222813,-0.2703175314484983,0.7869159790953779,0.5310187512965087,-0.1264951543164409,0.8993399845325687
A8MUI8, Putative UPF0607 protein ENSP00000383783,-,UP,2.0,0.03333333333333333,633116.6666666666,3443224.2694489453,0.0,0.0,0.0,0.0,63311666666666.664,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
A8MYA2, Uncharacterized protein CXorf49,CXorf49,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P0C881, Radial spoke head 10 homolog B; Radial spoke head 10 homolog B2,RSPH10B;RSPH10B2,DOWN,1.0,0.016666666666666666,430283.3333333333,3305068.996212065,3.0,0.047619047619047616,1830111.111111111,8229752.470020777,0.23511322931212306,-0.9673620396347432,0.3333630796773335,0.32805885910098775,-0.3035883703594582,0.761441512768783
B2RPK0, Putative high mobility group protein B1-like 1,HMGB1P1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O00180, Potassium channel subfamily K member 1,KCNK1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q5TA79, Late cornified envelope protein 2A; Late cornified envelope protein 2D,LCE2A;LCE2D,UP,1.0,0.016666666666666666,35488.333333333336,272591.0606822771,0.0,0.0,0.0,0.0,3548833333333.3335,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
O14734, Acyl-coenzyme A thioesterase 8,ACOT8,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O14920, Inhibitor of nuclear factor kappa-B kinase subunit beta,IKBKB,UP,5.0,0.08333333333333333,102864.5,406839.30679251807,3.0,0.047619047619047616,36766.666666666664,212641.3464550632,2.7977651858559938,0.8028723667352617,0.4220485093062034,0.3316392750330407,0.3541864320860345,0.7231991710255035
O43556, Epsilon-sarcoglycan,SGCE,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O43741, 5-AMP-activated protein kinase subunit beta-2,PRKAB2,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O60282, Kinesin heavy chain isoform 5C,KIF5C,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,16680.95238095238,131345.95039363508,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
Q8N6C8, Leukocyte immunoglobulin-like receptor subfamily A member 3; Leukocyte immunoglobulin-like receptor subfamily A member 6,LILRA3;LIL,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O75192, Peroxisomal membrane protein 11A,PEX11A,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O75460, Serine/threonine-protein kinase/endoribonuclease IRE1,ERN1,DOWN,6.0,0.1,275272.3333333333,985664.9740967884,7.0,0.1111111111111111,561298.4126984127,1737223.3438753395,0.4904206516636509,-0.20034934524440068,0.8412073728608671,0.537611371895113,-0.16697360369770198,0.8673908185228577
O75526," RNA-binding motif protein, X-linked-like-2",RBMXL2,UP,4.0,0.06666666666666667,1314155.0,5687779.362001336,1.0,0.015873015873015872,53050.793650793654,417722.36692892486,24.771636945719703,1.4258763924978943,0.15390402490078928,0.16745630381780197,0.4958610049204483,0.6199924801744437
O75586, Mediator of RNA polymerase II transcription subunit 6,MED6,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O75787, Renin receptor,ATP6AP2,UP,1.0,0.016666666666666666,62628.333333333336,481057.35627943114,0.0,0.0,0.0,0.0,6262833333333.333,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
O75914, Serine/threonine-protein kinase PAK 3,PAK3,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O76011," Keratin, type I cuticular Ha4",KRT34,UP,3.0,0.05,200340.0,1154512.62389518,2.0,0.031746031746031744,163796.82539682538,1048235.1352249554,1.2231006279555807,0.5124243285539309,0.6083540678029229,0.47675990371960114,0.1695035067840308,0.8654006142588636
O95391, Pre-mRNA-splicing factor SLU7,SLU7,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
O95427, GPI ethanolamine phosphate transferase 1,PIGN,UP,4.0,0.06666666666666667,693294.5,4144330.747071001,1.0,0.015873015873015872,102242.85714285714,805061.0622043218,6.78085999720487,1.4258763924978943,0.15390402490078928,0.16745630381780197,0.48068158640247544,0.6307428200669571
O95503, Chromobox protein homolog 6,CBX6,UP,1.0,0.016666666666666666,318266.6666666667,2444652.653354983,0.0,0.0,0.0,0.0,31826666666666.668,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
P01344, Insulin-like growth factor II,IGF2,DOWN,1.0,0.016666666666666666,13742.333333333334,105556.86524912638,3.0,0.047619047619047616,606357.1428571428,3225833.18931809,0.02266376094553699,-0.9673620396347432,0.3333630796773335,0.32805885910098775,-0.3035883703594582,0.761441512768783
P04432, Immunoglobulin kappa variable 1D-39; Immunoglobulin kappa variable 1-39,IGKV1D-39;IGKV1-39,DOWN,11.0,0.18333333333333332,2318738.3333333335,6021490.151119619,19.0,0.30158730158730157,6822001.587301588,16530171.11720159,0.3398912040198596,-1.52655366870301,0.12687203537231356,0.09364518186359691,-1.2700113493370666,0.20408058745776858
P01601, Immunoglobulin kappa variable 1D-16,IGKV1D-16,UP,17.0,0.2833333333333333,1950070.0,3808733.895986084,17.0,0.2698412698412698,13323573.015873017,40850899.86831984,0.14636239075485127,0.16724085149180712,0.8671805421918806,0.5134169702443574,-0.2276912777695936,0.8198862536849877
P01699, Immunoglobulin lambda variable 1-44,IGLV1-44,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,58636.50793650794,461704.32519661955,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
P07205, Phosphoglycerate kinase 2,PGK2,DOWN,1.0,0.016666666666666666,26775.0,205662.677399182,2.0,0.031746031746031744,46157.142857142855,255991.37182526212,0.5800835654594844,-0.541913863008352,0.5878778461994869,0.5184405576612331,-0.13914466974808498,0.8893358301796261
P0C025, Nucleoside diphosphate-linked moiety X motif 17,NUDT17,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P0DPB6, DNA-directed RNA polymerases I and III subunit RPAC2,POLR1D,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P12838, Neutrophil defensin 4,DEFA4,DOWN,1.0,0.016666666666666666,102663.33333333333,788572.0262953507,2.0,0.031746031746031744,2505496.8253968256,19185245.734032903,0.04097523983774073,-0.541913863008352,0.5878778461994869,0.5184405576612331,-0.14420447592074262,0.8853390066161997
P19087, Guanine nucleotide-binding protein G(t) subunit alpha-2,GNAT2,DOWN,2.0,0.03333333333333333,61522.166666666664,407235.7946656608,7.0,0.1111111111111111,598480.9523809524,1964730.3243082082,0.10279720084976872,-1.6556948801220526,0.09778362467138263,0.09387370615332345,-0.7690905382439607,0.44183956472454544
P20138, Myeloid cell surface antigen CD33,CD33,UP,1.0,0.016666666666666666,74533.33333333333,572501.3964078069,0.0,0.0,0.0,0.0,7453333333333.333,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
P20585, DNA mismatch repair protein Msh3,MSH3,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P22531, Small proline-rich protein 2E,SPRR2E,DOWN,15.0,0.25,4092307.5,13558200.21295177,23.0,0.36507936507936506,52437506.34920635,188941083.5536859,0.07804161152796575,-1.3806851429467912,0.16737579137722647,0.1177722104511456,-1.528061464142606,0.12649727813034328
P26927, Hepatocyte growth factor-like protein; Putative macrophage stimulating 1-like protein,MST1;MST1L,UP,1.0,0.016666666666666666,14744.333333333334,113253.37328849072,0.0,0.0,0.0,0.0,1474433333333.3333,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
P33778, Histone H2B type 1-B,H2BC3,DOWN,15.0,0.25,8830248.333333334,30664324.042587835,16.0,0.25396825396825395,38587361.9047619,119417788.46686517,0.22883783439581623,-0.05066676245302664,0.9595910623362681,0.5626306885445844,-0.34153691665439045,0.7326994182646229
P34810, Macrosialin,CD68,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P35030, Trypsin-3,PRSS3,UP,16.0,0.26666666666666666,1170016.6666666667,2209946.204184366,11.0,0.1746031746031746,616235.2380952381,1739413.2753753278,1.8986526481074484,1.2330151169631345,0.2175701242380349,0.15504940154858476,0.9563033666322932,0.33891898952471267
P42772, Cyclin-dependent kinase 4 inhibitor B,CDKN2B,DOWN,0.0,0.0,0.0,0.0,1.0,0.015873015873015872,81277.77777777778,639981.8622044042,0.0,-0.9798915009479244,0.3271396786942632,0.5121951219512195,-0.1517941851797291,0.879349268543575
P43363, Melanoma-associated antigen 10,MAGEA10,UP,2.0,0.03333333333333333,93806.66666666667,513450.4571578017,1.0,0.015873015873015872,35084.12698412698,276252.6921258461,2.673763742477635,0.6274792097991444,0.5303451599806406,0.481559442338767,0.17203340987035962,0.8634112632656578
P45983, Mitogen-activated protein kinase 8,MAPK8,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
P48357, Leptin receptor,LEPR,DOWN,6.0,0.1,422090.0,1493629.7646672686,18.0,0.2857142857142857,2412703.3333333335,6027770.876261634,0.1749448405730218,-2.5978887532044115,0.009379887708602319,0.008138034439065885,-1.8114106098114338,0.07007731483904708
P49448," Glutamate dehydrogenase 2, mitochondrial",GLUD2,UP,2.0,0.03333333333333333,67731.66666666667,399047.38001548423,0.0,0.0,0.0,0.0,6773166666666.667,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
P49753," Acyl-coenzyme A thioesterase 2, mitochondrial",ACOT2,UP,1.0,0.016666666666666666,48985.0,376260.9244593438,0.0,0.0,0.0,0.0,4898500000000.0,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
P57053, Histone H2B type F-S,H2BS1,DOWN,4.0,0.06666666666666667,423453.6666666667,2063337.8894225142,6.0,0.09523809523809523,560964.7619047619,2938133.7807887928,0.7548667856227148,-0.5795503728233607,0.5622178678588595,0.40307386003508855,-0.2681697271508547,0.7885686760417625
P57076, Cilia- and flagella-associated protein 298,CFAP298,UP,2.0,0.03333333333333333,88028.33333333333,476963.39834822644,0.0,0.0,0.0,0.0,8802833333333.332,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
P58876, Histone H2B type 1-D,H2BC5,UP,12.0,0.2,1044892.0,4520419.749131269,7.0,0.1111111111111111,1141810.634920635,5106239.156575884,0.9151184688979703,1.363491588437894,0.17272763365633792,0.13260824936695662,0.8146287937978793,0.415284823495229
P63162, Small nuclear ribonucleoprotein-associated protein N,SNRPN,DOWN,19.0,0.31666666666666665,100529214.16666667,305170850.01720786,30.0,0.47619047619047616,232677616.34920636,787992489.792759,0.43205365322202194,-1.8063839593041042,0.07085838539364635,0.05211213460116731,-1.3990364067398364,0.1618020658971322
P69891, Hemoglobin subunit gamma-1,HBG1,UP,21.0,0.35,59625820.0,135128250.75367942,17.0,0.2698412698412698,41991446.03174603,127777187.1766542,1.4199515766835504,0.9617186168112133,0.33619096811360183,0.22173077214736028,0.819688599970537,0.4123936504963238
Q01196, Runt-related transcription factor 1,RUNX1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q01628, Interferon-induced transmembrane protein 3; Interferon-induced transmembrane protein 2,IFITM3;IFITM2,UP,13.0,0.21666666666666667,9502321.666666666,26854058.039298836,6.0,0.09523809523809523,5144385.714285715,22481529.31691384,1.8471246509139374,1.86262690206248,0.0625147767025193,0.05275125288861826,1.1561657104522698,0.2476133824290805
Q02045, Myosin light chain 5,MYL5,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q12988, Heat shock protein beta-3,HSPB3,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q13015, Protein AF1q,MLLT11,UP,2.0,0.03333333333333333,27515.833333333332,162888.93135397168,1.0,0.015873015873015872,107639.68253968254,847555.7078735917,0.2556290829191805,0.6274792097991444,0.5303451599806406,0.481559442338767,0.16191379752504434,0.8713737373369974
Q13070, G antigen 6; G antigen 5,GAGE6;GAGE5,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q14533," Keratin, type II cuticular Hb1",KRT81,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q14802, FXYD domain-containing ion transport regulator 3,FXYD3,UP,3.0,0.05,348391.6666666667,1792835.178173728,3.0,0.047619047619047616,411803.1746031746,1879117.3025692985,0.8460150094820867,0.061274617539228846,0.9511405050779709,0.6366541375671413,0.015179418517972908,0.9878890414149057
Q15569, Dual specificity testis-specific protein kinase 1,TESK1,UP,4.0,0.06666666666666667,265381.6666666667,1117582.6222240673,1.0,0.015873015873015872,93112.69841269842,733170.1204720745,2.850112510867221,1.4258763924978943,0.15390402490078928,0.16745630381780197,0.48068158640247544,0.6307428200669571
Q15714, TSC22 domain family protein 1,TSC22D1,UP,9.0,0.15,1343836.6666666667,3951140.965719761,6.0,0.09523809523809523,1194763.492063492,4341483.343549525,1.12477212066942,0.9277254999053347,0.3535499775385458,0.2574594011275067,0.4882712956614619,0.6253576904276077
Q16644, MAP kinase-activated protein kinase 3,MAPKAPK3,UP,6.0,0.1,526520.0,1669230.6093726733,2.0,0.031746031746031744,96268.41269841269,700467.7852765102,5.46929138272399,1.534378300871834,0.12493661270662822,0.12104824873834921,0.6729542209634656,0.5009764155989025
Q16778, Histone H2B type 2-E,H2BC21,UP,11.0,0.18333333333333332,2946437.0,12505567.112566479,2.0,0.031746031746031744,1767148.5714285714,13817041.33439904,1.6673397175756817,2.733337495834326,0.0062696052784351405,0.0062095751455636585,1.4344550499484399,0.15144244769580176
Q17RN3, Protein FAM98C,FAM98C,UP,4.0,0.06666666666666667,180153.33333333334,747943.0275688708,0.0,0.0,0.0,0.0,18015333333333.332,2.0835490084440624,0.03720120939867132,0.053712399337785544,0.6375355777548621,0.5237760432803329
Q3LIE5, Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,ADPRM,UP,1.0,0.016666666666666666,44788.333333333336,344025.716137455,0.0,0.0,0.0,0.0,4478833333333.333,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
Q53S08, Ras-related protein Rab-6D,RAB6D,UP,17.0,0.2833333333333333,2007576.6666666667,5069787.974802848,13.0,0.20634920634920634,1156817.4603174604,3015293.8258753163,1.7354308138776873,0.9937966836522951,0.32032186101307725,0.21665702615286647,0.8146287937978793,0.415284823495229
Q5BJD5, Transmembrane protein 41B,TMEM41B,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q5EBL8, PDZ domain-containing protein 11,PDZD11,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q5MNZ6, WD repeat domain phosphoinositide-interacting protein 3,WDR45B,UP,6.0,0.1,422211.6666666667,1431358.2413325307,3.0,0.047619047619047616,51691.90476190476,232863.4701146408,8.167848884874932,1.1150598172250559,0.2648247893444218,0.22176569609667987,0.5464590666470247,0.5847504176448893
Q5T6J7, Probable gluconokinase,IDNK,UP,1.0,0.016666666666666666,34408.333333333336,264295.42327457905,0.0,0.0,0.0,0.0,3440833333333.3335,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
Q5VTE6, Protein angel homolog 2,ANGEL2,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q676U5, Autophagy-related protein 16-1,ATG16L1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q6A162," Keratin, type I cytoskeletal 40",KRT40,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q6PD74, Alpha- and gamma-adaptin-binding protein p34,AAGAB,UP,7.0,0.11666666666666667,320836.6666666667,1034560.9567938579,2.0,0.031746031746031744,72540.47619047618,465327.8066134774,4.422864082449255,1.807748491561833,0.0706456537181475,0.07068952505918384,0.8171586968842082,0.41383774274326746
Q6PI47, BTB/POZ domain-containing protein KCTD18,KCTD18,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q6UWU2, Beta-galactosidase-1-like protein,GLB1L,UP,3.0,0.05,4334308.333333333,23418785.843330223,1.0,0.015873015873015872,3954.285714285714,31136.076850378122,1096.1039860280566,1.0665786590844606,0.28616214153974506,0.2911777437785217,0.33394720739540396,0.7384193962440444
Q86TM6, E3 ubiquitin-protein ligase synoviolin,SYVN1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q86VI3, Ras GTPase-activating-like protein IQGAP3,IQGAP3,UP,3.0,0.05,208161.66666666666,908240.0840988517,1.0,0.015873015873015872,135761.90476190476,1068990.3070860794,1.533284812346432,1.0665786590844606,0.28616214153974506,0.2911777437785217,0.31876778887743107,0.7499026057609786
Q86Y79, Probable peptidyl-tRNA hydrolase,PTRH1,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
Q8IZ73, RNA pseudouridylate synthase domain-containing protein 2,RPUSD2,UP,4.0,0.06666666666666667,410316.6666666667,1818089.9781700084,0.0,0.0,0.0,0.0,41031666666666.664,2.0835490084440624,0.03720120939867132,0.053712399337785544,0.6375355777548621,0.5237760432803329
Q8N1A0, Keratin-like protein KRT222,KRT222,UP,1.0,0.016666666666666666,54086.666666666664,415447.56968305353,1.0,0.015873015873015872,675158.7301587302,5316205.157477655,0.080109556835546,0.03478726035319191,0.9722493792494705,0.7397041183526589,0.005059806172657636,0.9959628760003536
Q8N1S5, Zinc transporter ZIP11,SLC39A11,UP,2.0,0.03333333333333333,265511.6666666667,1896556.1323173533,0.0,0.0,0.0,0.0,26551166666666.668,1.4610649348340587,0.1439976220798665,0.23590563774490206,0.31876778887743107,0.7499026057609786
Q8N357, Solute carrier family 35 member F6,SLC35F6,UP,16.0,0.26666666666666666,1637930.0,3853936.917460724,15.0,0.23809523809523808,1803671.4285714286,4299906.5995551525,0.9081088573306776,0.36480068966179324,0.7152601902496021,0.43736931145541563,0.1568539913523867,0.8753599204970774
Q8N4Q0, Prostaglandin reductase 3,ZADH2,UP,1.0,0.016666666666666666,97548.33333333333,749282.9657950028,0.0,0.0,0.0,0.0,9754833333333.332,1.0288860759953207,0.30353321215115536,0.4878048780487805,0.15938389443871553,0.8733664270842774
Q8N8D1, Programmed cell death protein 7,PDCD7,DOWN,2.0,0.03333333333333333,539966.6666666666,2940204.85095096,4.0,0.06349206349206349,394192.0634920635,1723784.654939148,1.3698060328338508,-0.7761451554968969,0.4376632844042291,0.3633458624328586,-0.2681697271508547,0.7885686760417625
Q8NBC4, Uncharacterized protein C20orf203,C20orf203,UP,3.0,0.05,245565.0,1242711.3951390055,3.0,0.047619047619047616,370550.79365079367,1775716.517386268,0.6627026691283067,0.061274617539228846,0.9511405050779709,0.6366541375671413,0.015179418517972908,0.9878890414149057
Q8NC42, E3 ubiquitin-protein ligase RNF149,RNF149,DOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
